,git_hash,commit_date,filename_list,cve_data,cwe_group,published_date,severity,impact_score
91,4e14fd6b3118f5bed5bcff7d6d4405196e692ac5,2013-08-17 00:54:47+02:00,".hgtouch,install-sh,config.guess,.hgignore,setup.py,.gitignore,configure.ac,README,.hgeol,LICENSE,config.sub,.bzrignore,configure,pyconfig.h.in,Makefile.pre.in",CVE-2013-4238,CWE-20,2013-08-18T02:52Z,MEDIUM,
92,d21eb7a9a47e2f4cb68cf5f52f6b50b5400f6c7e,2013-08-17 00:54:47+02:00,".bzrignore,.gitignore,.hgeol,.hgignore,LICENSE,Makefile.pre.in,README,config.guess,config.sub,configure,configure.ac,install-sh,pyconfig.h.in,setup.py",CVE-2013-4238,CWE-20,2013-08-18T02:52Z,MEDIUM,
93,88b174c977f552ddcc5ff3078742a2922b236f83,2013-08-17 00:54:47+02:00,".bzrignore,.gitignore,.hgeol,.hgignore,.hgtags,LICENSE,Makefile.pre.in,README,config.guess,config.sub,configure,configure.ac,install-sh,pyconfig.h.in,setup.py",CVE-2013-4238,CWE-20,2013-08-18T02:52Z,MEDIUM,
94,e06d47c70cbef8ae77efe0e64cde3e682b66cb05,2013-08-17 00:58:00+02:00,".bzrignore,.gitignore,.hgeol,.hgignore,.hgtags,.hgtouch,LICENSE,Makefile.pre.in,README,config.guess,config.sub,configure,configure.ac,install-sh,pyconfig.h.in,setup.py",CVE-2013-4238,CWE-20,2013-08-18T02:52Z,MEDIUM,
95,e8c9bfe1fc83f9e4e0644dceafe5dde018afb4d4,2013-08-17 00:58:00+02:00,"configure.ac,.hgtouch,install-sh,pyconfig.h.in,config.guess,configure,.gitignore,.hgeol,README,.hgignore,config.sub,.bzrignore,LICENSE,Makefile.pre.in,setup.py",CVE-2013-4238,CWE-20,2013-08-18T02:52Z,MEDIUM,
96,82f88283171933127f20f866a7f98694b29cca56,2013-08-23 19:26:49+02:00,".bzrignore,.hgeol,.hgignore,.hgtags,LICENSE,Makefile.pre.in,README,configure,configure.in,install-sh,pyconfig.h.in,setup.py",CVE-2013-4238,CWE-20,2013-08-18T02:52Z,MEDIUM,
97,4d0748368434596336ad2a910b2006e2f1f8f8ba,2013-08-23 19:26:49+02:00,".bzrignore,.hgeol,.hgignore,LICENSE,Makefile.pre.in,README,configure,configure.in,install-sh,pyconfig.h.in,setup.py",CVE-2013-4238,CWE-20,2013-08-18T02:52Z,MEDIUM,
98,aa5e726ab1bf1a45833c6ed8f135d5d3681b2c0a,2013-09-15 19:11:47+02:00,".bzrignore,.hgeol,.hgignore,LICENSE,Makefile.pre.in,README,configure,configure.in,install-sh,pyconfig.h.in,setup.py",CVE-2013-1752,,2019-06-03T20:15Z,,
99,503baf9ecd2cc5fb0bb85cec99c300862c02de85,2013-09-15 19:11:47+02:00,".bzrignore,.hgeol,.hgignore,.hgtags,LICENSE,Makefile.pre.in,README,configure,configure.in,install-sh,pyconfig.h.in,setup.py",CVE-2013-1752,,2019-06-03T20:15Z,,
100,4e95d601917b4429d41a5e437762d619608573c1,2013-09-22 22:07:09+02:00,".bzrignore,.hgeol,.hgignore,.hgtags,LICENSE,Makefile.pre.in,README,configure,configure.in,install-sh,pyconfig.h.in,setup.py",CVE-2013-1752,,2019-06-03T20:15Z,,
101,1874f4708d9203e70be3f486171c93c859581bdd,2013-09-22 22:07:09+02:00,".bzrignore,.hgeol,.hgignore,LICENSE,Makefile.pre.in,README,configure,configure.in,install-sh,pyconfig.h.in,setup.py",CVE-2013-1752,,2019-06-03T20:15Z,,
102,d6fddf3d15b5c7b012c919b48de6447d7a250f1c,2013-09-25 15:36:58+02:00,".bzrignore,.hgeol,.hgignore,.hgtags,LICENSE,Makefile.pre.in,README,configure,configure.in,install-sh,pyconfig.h.in,setup.py",CVE-2013-1752,,2019-06-03T20:15Z,,
103,8cc020dcfb3d71840b12357c111ebae789b46a36,2013-09-25 15:36:58+02:00,".bzrignore,.hgeol,.hgignore,LICENSE,Makefile.pre.in,README,configure,configure.in,install-sh,pyconfig.h.in,setup.py",CVE-2013-1752,,2019-06-03T20:15Z,,
104,537738c1e3e66376f25def084f1cbd54f95ae3be,2013-09-30 21:56:29+02:00,".bzrignore,.hgeol,.hgignore,LICENSE,Makefile.pre.in,README,configure,configure.in,install-sh,pyconfig.h.in,setup.py",CVE-2013-1752,,2019-06-03T20:15Z,,
105,c545a5ebd62b0c6b4bf1e44f77f4e82b316fc82a,2013-09-30 21:56:29+02:00,".bzrignore,.hgeol,.hgignore,.hgtags,LICENSE,Makefile.pre.in,README,configure,configure.in,install-sh,pyconfig.h.in,setup.py",CVE-2013-1752,,2019-06-03T20:15Z,,
106,edca9556696a33d505d780f69d0933d9502a3098,2013-10-01 00:35:15+02:00,".bzrignore,.hgeol,.hgignore,LICENSE,Makefile.pre.in,README,configure,configure.in,install-sh,pyconfig.h.in,setup.py",CVE-2013-1752,,2019-06-03T20:15Z,,
107,42faa55124abcbb132c57745dec9e0489ac74406,2013-10-01 00:35:15+02:00,".bzrignore,.hgeol,.hgignore,.hgtags,LICENSE,Makefile.pre.in,README,configure,configure.in,install-sh,pyconfig.h.in,setup.py",CVE-2013-1752,,2019-06-03T20:15Z,,
108,d5849f545e0de0b4576cbc7b856adc9b0c7e1be8,2013-10-01 01:09:29+02:00,".bzrignore,.gitignore,.hgeol,.hgignore,.hgtags,LICENSE,Makefile.pre.in,README,config.guess,config.sub,configure,configure.ac,install-sh,pyconfig.h.in,setup.py",CVE-2013-1752,,2019-06-03T20:15Z,,
109,ed1397e66913dfa9bdb18680d3daa95596eafa47,2013-10-01 01:09:29+02:00,".bzrignore,.gitignore,.hgeol,.hgignore,LICENSE,Makefile.pre.in,README,config.guess,config.sub,configure,configure.ac,install-sh,pyconfig.h.in,setup.py",CVE-2013-1752,,2019-06-03T20:15Z,,
110,8eca61c387d30e6e3553ef0cf959118bd86591c1,2013-10-20 15:57:07+02:00,".bzrignore,.gitignore,.hgeol,.hgignore,LICENSE,Makefile.pre.in,README,config.guess,config.sub,configure,configure.ac,install-sh,pyconfig.h.in,setup.py",CVE-2013-1752,,2019-06-03T20:15Z,,
111,2585e1e48abb3013abeb8a1fe9dccb5f79ac4091,2013-10-20 15:57:07+02:00,".bzrignore,.gitignore,.hgeol,.hgignore,.hgtags,LICENSE,Makefile.pre.in,README,config.guess,config.sub,configure,configure.ac,install-sh,pyconfig.h.in,setup.py",CVE-2013-1752,,2019-06-03T20:15Z,,
112,6af44045ff67f53dab7173424da79bfbb6d0c326,2013-10-20 15:58:27+02:00,"pyconfig.h.in,.hgtouch,README,install-sh,config.guess,.gitignore,.hgeol,LICENSE,config.sub,.bzrignore,configure,configure.ac,.hgignore,setup.py,Makefile.pre.in",CVE-2013-1752,,2019-06-03T20:15Z,,
113,c30b178cbc92e62c22527cd7e1af2f02723ba679,2013-10-20 15:58:27+02:00,".bzrignore,.gitignore,.hgeol,.hgignore,.hgtags,.hgtouch,LICENSE,Makefile.pre.in,README,config.guess,config.sub,configure,configure.ac,install-sh,pyconfig.h.in,setup.py",CVE-2013-1752,,2019-06-03T20:15Z,,
114,2acc456c334460a7430e386772d1c48b1e0e7c7f,2013-10-20 16:02:10+02:00,".bzrignore,.gitignore,.hgeol,.hgignore,.hgtags,.hgtouch,LICENSE,Makefile.pre.in,README,config.guess,config.sub,configure,configure.ac,install-sh,pyconfig.h.in,setup.py",CVE-2013-1752,,2019-06-03T20:15Z,,
115,0ccb383c9dbc2ff3e298021bfbdaac4c45eabc5c,2013-10-20 16:02:10+02:00,"install-sh,config.guess,.hgeol,LICENSE,.gitignore,pyconfig.h.in,Makefile.pre.in,.hgtouch,config.sub,configure,.bzrignore,README,setup.py,configure.ac,.hgignore",CVE-2013-1752,,2019-06-03T20:15Z,,
116,ca580f4ec1b08f492cbc8673e316f5cadf47aec2,2013-10-27 06:52:14+01:00,".bzrignore,.gitignore,.hgeol,.hgignore,.hgtags,.hgtouch,LICENSE,Makefile.pre.in,README,config.guess,config.sub,configure,configure.ac,install-sh,pyconfig.h.in,setup.py",CVE-2013-1752,,2019-06-03T20:15Z,,
117,02794108333637661b96ae5f51ed01c0ea874967,2013-10-27 06:52:14+01:00,"pyconfig.h.in,.hgtouch,README,install-sh,config.guess,setup.py,Makefile.pre.in,configure.ac,.gitignore,.hgeol,LICENSE,config.sub,.bzrignore,.hgignore,configure",CVE-2013-1752,,2019-06-03T20:15Z,,
118,3ba75186fd8e000f29569cbbb1592d7131673f9e,2013-10-27 07:23:53+01:00,"pyconfig.h.in,.hgtouch,README,install-sh,config.guess,setup.py,Makefile.pre.in,configure.ac,.gitignore,.hgeol,LICENSE,config.sub,.bzrignore,.hgignore,configure",CVE-2013-1752,,2019-06-03T20:15Z,,
119,7e27abbb3936e9a7baea13ceeac6abd256bc0d6f,2013-10-27 07:23:53+01:00,".bzrignore,.gitignore,.hgeol,.hgignore,.hgtags,.hgtouch,LICENSE,Makefile.pre.in,README,config.guess,config.sub,configure,configure.ac,install-sh,pyconfig.h.in,setup.py",CVE-2013-1752,,2019-06-03T20:15Z,,
120,e81b7702e8fc9c3b4b48babc80ec8dc16f2f0e66,2013-10-27 07:29:47+01:00,"pyconfig.h.in,.hgtouch,README,install-sh,config.guess,setup.py,Makefile.pre.in,configure.ac,.gitignore,.hgeol,LICENSE,config.sub,.bzrignore,.hgignore,configure",CVE-2013-1752,,2019-06-03T20:15Z,,
121,28e78414f9175774f26d8c564c7c1d3b078f99de,2013-10-27 07:29:47+01:00,".bzrignore,.gitignore,.hgeol,.hgignore,.hgtags,.hgtouch,LICENSE,Makefile.pre.in,README,config.guess,config.sub,configure,configure.ac,install-sh,pyconfig.h.in,setup.py",CVE-2013-1752,,2019-06-03T20:15Z,,
122,6d5a25f50dbb3d70e42703299376ef10c86dace7,2014-01-03 19:59:22+01:00,".bzrignore,.gitignore,.hgeol,.hgignore,LICENSE,Makefile.pre.in,README,config.guess,config.sub,configure,configure.ac,install-sh,pyconfig.h.in,setup.py",CVE-2013-1752,,2019-06-03T20:15Z,,
123,020d7c379afe7edc7b5437c29b434ecc059e6a76,2014-01-03 19:59:22+01:00,".bzrignore,.gitignore,.hgeol,.hgignore,.hgtags,LICENSE,Makefile.pre.in,README,config.guess,config.sub,configure,configure.ac,install-sh,pyconfig.h.in,setup.py",CVE-2013-1752,,2019-06-03T20:15Z,,
124,c11435399e7af8317e5a51642ee665347da2b97f,2014-01-25 09:02:18+01:00,".bzrignore,.gitignore,.hgeol,.hgignore,.hgtags,.hgtouch,LICENSE,Makefile.pre.in,README,config.guess,config.sub,configure,configure.ac,install-sh,pyconfig.h.in,setup.py",CVE-2013-1752,,2019-06-03T20:15Z,,
125,281929c44c1af9f5812f68223d1f894399e74c79,2014-01-25 09:02:18+01:00,"pyconfig.h.in,README,.hgtouch,install-sh,.gitignore,.hgeol,configure.ac,configure,.bzrignore,setup.py,config.sub,config.guess,.hgignore,Makefile.pre.in,LICENSE",CVE-2013-1752,,2019-06-03T20:15Z,,
126,6b8626628db55b80353bc3452583787ac3af4526,2014-06-06 08:13:37+02:00,".bzrignore,.gitignore,.hgeol,.hgignore,.hgtags,LICENSE,Makefile.pre.in,README,config.guess,config.sub,configure,configure.ac,install-sh,pyconfig.h.in,setup.py",CVE-2014-0224,CWE-326,2014-06-05T21:55Z,MEDIUM,5.2
127,7450ebc3d945b00f831d911a18f45d3c440b3255,2014-06-06 08:13:37+02:00,".bzrignore,.gitignore,.hgeol,.hgignore,LICENSE,Makefile.pre.in,README,config.guess,config.sub,configure,configure.ac,install-sh,pyconfig.h.in,setup.py",CVE-2014-0224,CWE-326,2014-06-05T21:55Z,MEDIUM,5.2
128,7d55da42a4e7f1145f14312b703298aff25c0e06,2014-06-06 08:23:53+02:00,".bzrignore,.gitignore,.hgeol,.hgignore,.hgtags,.hgtouch,LICENSE,Makefile.pre.in,README,config.guess,config.sub,configure,configure.ac,install-sh,pyconfig.h.in,setup.py",CVE-2014-0224,CWE-326,2014-06-05T21:55Z,MEDIUM,5.2
129,90d24cea62001ed64b47a343ffacf5c6a14ddda4,2014-06-06 08:23:53+02:00,"install-sh,configure.ac,.hgeol,pyconfig.h.in,configure,LICENSE,.gitignore,.hgtouch,.bzrignore,config.sub,config.guess,setup.py,.hgignore,Makefile.pre.in,README",CVE-2014-0224,CWE-326,2014-06-05T21:55Z,MEDIUM,5.2
130,fa32e9af32e9b2203194f33078eedbe0a5cd87e8,2014-09-30 14:04:51+02:00,".bzrignore,.gitignore,.hgeol,.hgignore,LICENSE,Makefile.pre.in,README,configure,configure.ac,install-sh,pyconfig.h.in,setup.py",CVE-2013-4238,CWE-20,2013-08-18T02:52Z,MEDIUM,
131,ec3c103520a5061e657581b388e2b8ba6f74602a,2014-09-30 14:04:51+02:00,".bzrignore,.gitignore,.hgeol,.hgignore,.hgtags,LICENSE,Makefile.pre.in,README,configure,configure.ac,install-sh,pyconfig.h.in,setup.py",CVE-2013-4238,CWE-20,2013-08-18T02:52Z,MEDIUM,
132,c9cb18d3f7e5bf03220c213183ff0caa75905bdd,2014-09-30 14:12:24+02:00,".bzrignore,.gitignore,.hgeol,.hgignore,.hgtags,LICENSE,Makefile.pre.in,README,configure,configure.ac,install-sh,pyconfig.h.in,setup.py",CVE-2013-1752,,2019-06-03T20:15Z,,
133,bb334947d0f9303162be79c63ecc7e02a27f3762,2014-09-30 14:12:24+02:00,".bzrignore,.gitignore,.hgeol,.hgignore,LICENSE,Makefile.pre.in,README,configure,configure.ac,install-sh,pyconfig.h.in,setup.py",CVE-2013-1752,,2019-06-03T20:15Z,,
134,210ee47e3340d8e689d8cce584e7c918d368f16b,2014-09-30 14:18:02+02:00,".bzrignore,.gitignore,.hgeol,.hgignore,.hgtags,LICENSE,Makefile.pre.in,README,configure,configure.ac,install-sh,pyconfig.h.in,setup.py",CVE-2013-1752,,2019-06-03T20:15Z,,
135,cd8ff054cc2f63482403f5e8a7dfe1c61642b9e1,2014-09-30 14:18:02+02:00,".bzrignore,.gitignore,.hgeol,.hgignore,LICENSE,Makefile.pre.in,README,configure,configure.ac,install-sh,pyconfig.h.in,setup.py",CVE-2013-1752,,2019-06-03T20:15Z,,
136,eaca8616ab0e219ebb5cf37d495f4bf336ec0f5e,2014-09-30 14:45:39+02:00,".bzrignore,.gitignore,.hgeol,.hgignore,.hgtags,LICENSE,Makefile.pre.in,README,configure,configure.ac,install-sh,pyconfig.h.in,setup.py",CVE-2013-1752,,2019-06-03T20:15Z,,
137,2431198bf1e8237d64a166499a50150800e6f819,2014-09-30 14:45:39+02:00,".bzrignore,.gitignore,.hgeol,.hgignore,LICENSE,Makefile.pre.in,README,configure,configure.ac,install-sh,pyconfig.h.in,setup.py",CVE-2013-1752,,2019-06-03T20:15Z,,
138,ccfd94d7c6edc76a4f864ff3d388491427c07457,2014-09-30 16:00:09+02:00,".bzrignore,.gitignore,.hgeol,.hgignore,LICENSE,Makefile.pre.in,README,configure,configure.ac,install-sh,pyconfig.h.in,setup.py",CVE-2013-1752,,2019-06-03T20:15Z,,
139,fd9262cf2a044f6909530cdb565f38e13ff98263,2014-09-30 16:00:09+02:00,".bzrignore,.gitignore,.hgeol,.hgignore,.hgtags,LICENSE,Makefile.pre.in,README,configure,configure.ac,install-sh,pyconfig.h.in,setup.py",CVE-2013-1752,,2019-06-03T20:15Z,,
140,8f771f2df2e7c3f2dee532ddd751d8687011a5a4,2014-11-15 20:32:48+01:00,".OLD_AUTHORS,.buckconfig,.buckjavaargs,.buckversion,.git-fixfiles,.gitattributes,.gitignore,.mailmap,.svn-authors,AUTHORS,CONTRIBUTING.md,COPYING,MANIFEST.in,README.md,Rakefile,WebDriver.sln,WebDriver.snk,copyiedriver.bat,go,go.bat,ide.iml,ignores.json,pytest.ini,selenium.eml,selenium.iml,setup.py,wire.py",CVE-2014-3577,NVD-CWE-Other,2014-08-21T14:55Z,MEDIUM,
141,3d805aeaf8ca1af039d6467fd848d364ec085f66,2015-11-24 19:10:10+01:00,".editorconfig,.eslintignore,.eslintrc,.gitattributes,.gitignore,.hgignore,AUTHORS,CONTRIBUTING.rst,Gruntfile.js,INSTALL,LICENSE,LICENSE.python,MANIFEST.in,README.rst,package.json,setup.cfg,setup.py",CVE-2015-8213,CWE-200,2015-12-07T20:59Z,MEDIUM,
142,2e2e099a73e728a2bfddc918d9acf473b3a86eef,2015-11-24 20:05:39+01:00,".editorconfig,.eslintignore,.eslintrc,.gitattributes,.gitignore,.hgignore,AUTHORS,CONTRIBUTING.rst,Gruntfile.js,INSTALL,LICENSE,MANIFEST.in,README.rst,package.json,setup.cfg,setup.py",CVE-2015-8213,CWE-200,2015-12-07T20:59Z,MEDIUM,
143,ecd502cfdb57706dd0e84d9928934bcae6b1ef25,2016-02-01 18:42:37+01:00,".editorconfig,.eslintignore,.eslintrc,.gitattributes,.gitignore,.hgignore,AUTHORS,CONTRIBUTING.rst,Gruntfile.js,INSTALL,LICENSE,LICENSE.python,MANIFEST.in,README.rst,package.json,setup.cfg,setup.py",CVE-2016-2048,CWE-284,2016-02-08T19:59Z,MEDIUM,4.2
144,34fae0a4f7b0702cf9e4c72a8a3b82040a426595,2016-02-01 18:43:02+01:00,".editorconfig,.eslintignore,.eslintrc,.gitattributes,.gitignore,.hgignore,AUTHORS,CONTRIBUTING.rst,Gruntfile.js,INSTALL,LICENSE,MANIFEST.in,README.rst,package.json,setup.cfg,setup.py",CVE-2016-2048,CWE-284,2016-02-08T19:59Z,MEDIUM,4.2
145,c5544d289233f501917e25970c03ed444abbd4f0,2016-03-01 17:25:28+01:00,".editorconfig,.eslintignore,.eslintrc,.gitattributes,.gitignore,.hgignore,AUTHORS,CONTRIBUTING.rst,Gruntfile.js,INSTALL,LICENSE,LICENSE.python,MANIFEST.in,README.rst,package.json,setup.cfg,setup.py",CVE-2016-2512,CWE-79,2016-04-08T15:59Z,MEDIUM,4.0
146,67b46ba7016da2d259c1ecc7d666d11f5e1cfaab,2016-03-01 17:25:28+01:00,".editorconfig,.eslintignore,.eslintrc,.gitattributes,.gitignore,.hgignore,AUTHORS,CONTRIBUTING.rst,Gruntfile.js,INSTALL,LICENSE,LICENSE.python,MANIFEST.in,README.rst,package.json,setup.cfg,setup.py",CVE-2016-2513,CWE-200,2016-04-08T15:59Z,LOW,1.4
147,fc6d147a63f89795dbcdecb0559256470fff4380,2016-03-01 17:38:49+01:00,".editorconfig,.eslintignore,.eslintrc,.gitattributes,.gitignore,.hgignore,AUTHORS,CONTRIBUTING.rst,Gruntfile.js,INSTALL,LICENSE,MANIFEST.in,README.rst,package.json,setup.cfg,setup.py",CVE-2016-2512,CWE-79,2016-04-08T15:59Z,MEDIUM,4.0
148,af7d09b0c5c6ab68e629fd9baf736f9dd203b18e,2016-03-01 17:38:49+01:00,".editorconfig,.eslintignore,.eslintrc,.gitattributes,.gitignore,.hgignore,AUTHORS,CONTRIBUTING.rst,Gruntfile.js,INSTALL,LICENSE,MANIFEST.in,README.rst,package.json,setup.cfg,setup.py",CVE-2016-2513,CWE-200,2016-04-08T15:59Z,LOW,1.4
149,24fc9352183c449a8b11d1c7b442e70aa61a8800,2016-03-01 18:32:42+01:00,".editorconfig,.eslintignore,.eslintrc,.gitattributes,.gitignore,.hgignore,AUTHORS,CONTRIBUTING.rst,Gruntfile.js,INSTALL,LICENSE,LICENSE.python,MANIFEST.in,README.rst,package.json,setup.cfg,setup.py",CVE-2016-2512,CWE-79,2016-04-08T15:59Z,MEDIUM,4.0
150,a53ee2bbf4e6676ba67160a04d02be63c2bff767,2016-03-01 18:36:17+01:00,".editorconfig,.eslintignore,.eslintrc,.gitattributes,.gitignore,.hgignore,AUTHORS,CONTRIBUTING.rst,Gruntfile.js,INSTALL,LICENSE,MANIFEST.in,README.rst,package.json,setup.cfg,setup.py",CVE-2016-2512,CWE-79,2016-04-08T15:59Z,MEDIUM,4.0
151,bc53af13cbf09b0cbac945426c2d51d0ca52fff3,2016-07-18 21:19:35+02:00,".editorconfig,.eslintignore,.eslintrc,.gitattributes,.gitignore,.hgignore,AUTHORS,CONTRIBUTING.rst,Gruntfile.js,INSTALL,LICENSE,LICENSE.python,MANIFEST.in,README.rst,package.json,setup.cfg,setup.py",CVE-2016-6186,CWE-79,2016-08-05T15:59Z,MEDIUM,2.7
152,658f545b0c979e0355ceb6631edcc06446c37530,2016-07-18 21:20:30+02:00,".editorconfig,.eslintignore,.eslintrc,.gitattributes,.gitignore,.hgignore,AUTHORS,CONTRIBUTING.rst,Gruntfile.js,INSTALL,LICENSE,LICENSE.python,MANIFEST.in,README.rst,package.json,setup.cfg,setup.py",CVE-2016-6186,CWE-79,2016-08-05T15:59Z,MEDIUM,2.7
153,57c4db8c6903e3e95f53f8f0ca448231b385071f,2016-07-18 21:20:38+02:00,".editorconfig,.eslintignore,.eslintrc,.gitattributes,.gitignore,.hgignore,AUTHORS,CONTRIBUTING.rst,Gruntfile.js,INSTALL,LICENSE,MANIFEST.in,README.rst,package.json,setup.cfg,setup.py",CVE-2016-6186,CWE-79,2016-08-05T15:59Z,MEDIUM,2.7
154,75d7b615ba70fc5759d16dee95bbd8f0474d8a9c,2016-07-30 14:49:53+02:00,".bzrignore,.gitignore,.hgeol,.hgignore,.hgtags,LICENSE,Makefile.pre.in,README,aclocal.m4,config.guess,config.sub,configure,configure.ac,install-sh,pyconfig.h.in,setup.py",CVE-2016-1000110,CWE-601,2019-11-27T17:15Z,MEDIUM,2.7
155,5be8d3e97b1d2e526548cb346fd5f8980d31616a,2016-07-30 14:49:53+02:00,".bzrignore,.gitignore,.hgeol,.hgignore,LICENSE,Makefile.pre.in,README,aclocal.m4,config.guess,config.sub,configure,configure.ac,install-sh,pyconfig.h.in,setup.py",CVE-2016-1000110,CWE-601,2019-11-27T17:15Z,MEDIUM,2.7
156,4cbb23f8f278fd1f71dcd5968aa0b3f0b4f3bd5d,2016-07-31 08:24:16+02:00,".bzrignore,.gitignore,.hgeol,.hgignore,.hgtags,.hgtouch,LICENSE,Makefile.pre.in,README,config.guess,config.sub,configure,configure.ac,install-sh,pyconfig.h.in,setup.py",CVE-2016-1000110,CWE-601,2019-11-27T17:15Z,MEDIUM,2.7
157,5e0700418dc27b645edbe33c744daff93cd66618,2016-07-31 08:24:16+02:00,".bzrignore,.gitignore,.hgeol,.hgignore,.hgtouch,LICENSE,Makefile.pre.in,README,config.guess,config.sub,configure,configure.ac,install-sh,pyconfig.h.in,setup.py",CVE-2016-1000110,CWE-601,2019-11-27T17:15Z,MEDIUM,2.7
158,436fe5a447abb69e5e5a4f453325c422af02dcaa,2016-07-31 08:34:34+02:00,".bzrignore,.gitignore,.hgeol,.hgignore,.hgtags,.hgtouch,LICENSE,Makefile.pre.in,README,aclocal.m4,config.guess,config.sub,configure,configure.ac,install-sh,pyconfig.h.in,setup.py",CVE-2016-1000110,CWE-601,2019-11-27T17:15Z,MEDIUM,2.7
159,82bcfa599679440e5b763974dcdacff949e9931b,2016-07-31 08:34:34+02:00,".bzrignore,.gitignore,.hgeol,.hgignore,.hgtouch,LICENSE,Makefile.pre.in,README,aclocal.m4,config.guess,config.sub,configure,configure.ac,install-sh,pyconfig.h.in,setup.py",CVE-2016-1000110,CWE-601,2019-11-27T17:15Z,MEDIUM,2.7
160,76a3ab90ae0c2e0c3117e1b83434470e88d39eef,2016-07-31 08:39:06+02:00,".bzrignore,.gitignore,.hgeol,.hgignore,.hgtouch,LICENSE,Makefile.pre.in,README,aclocal.m4,config.guess,config.sub,configure,configure.ac,install-sh,pyconfig.h.in,setup.py",CVE-2016-1000110,CWE-601,2019-11-27T17:15Z,MEDIUM,2.7
161,17742f2d45c9dd7ca777e33601a26e80576fdbf6,2016-07-31 08:39:06+02:00,".bzrignore,.gitignore,.hgeol,.hgignore,.hgtags,.hgtouch,LICENSE,Makefile.pre.in,README,aclocal.m4,config.guess,config.sub,configure,configure.ac,install-sh,pyconfig.h.in,setup.py",CVE-2016-1000110,CWE-601,2019-11-27T17:15Z,MEDIUM,2.7
162,7098880f1fa9af6f9b85ac137ae4e77d01b3ded6,2016-07-31 08:51:13+02:00,".bzrignore,.gitignore,.hgeol,.hgignore,.hgtouch,LICENSE,Makefile.pre.in,README,aclocal.m4,config.guess,config.sub,configure,configure.ac,install-sh,pyconfig.h.in,setup.py",CVE-2016-1000110,CWE-601,2019-11-27T17:15Z,MEDIUM,2.7
163,cde03fa0381fcb7f7d3ba0dff4e784eade1f3031,2016-07-31 08:51:13+02:00,".bzrignore,.gitignore,.hgeol,.hgignore,.hgtags,.hgtouch,LICENSE,Makefile.pre.in,README,aclocal.m4,config.guess,config.sub,configure,configure.ac,install-sh,pyconfig.h.in,setup.py",CVE-2016-1000110,CWE-601,2019-11-27T17:15Z,MEDIUM,2.7
164,d1bc980db1c0fffd6d60677e62f70beadb9fe64a,2016-09-26 18:54:36+02:00,"README.rst,setup.cfg,setup.py,CONTRIBUTING.rst,Gruntfile.js,INSTALL,LICENSE,MANIFEST.in,package.json,.eslintignore,.editorconfig,.eslintrc,.gitattributes,.gitignore,.hgignore,AUTHORS",CVE-2016-7401,CWE-254,2016-10-03T18:59Z,MEDIUM,3.6
165,6fe846a8f08dc959003f298b5407e321c6fe3735,2016-09-27 00:01:19+02:00,".editorconfig,.eslintignore,.eslintrc,.gitattributes,.gitignore,.hgignore,AUTHORS,CONTRIBUTING.rst,Gruntfile.js,INSTALL,LICENSE,LICENSE.python,MANIFEST.in,README.rst,package.json,setup.cfg,setup.py,tox.ini",CVE-2016-7401,CWE-254,2016-10-03T18:59Z,MEDIUM,3.6
166,a1c2b2095fc126a37c461f6533c068f50e78939a,2016-09-27 00:22:14+02:00,"README.rst,.editorconfig,.eslintignore,.eslintrc,setup.py,setup.cfg,package.json,.gitattributes,.gitignore,.hgignore,AUTHORS,CONTRIBUTING.rst,Gruntfile.js,INSTALL,LICENSE,LICENSE.python,MANIFEST.in",CVE-2016-7401,CWE-254,2016-10-03T18:59Z,MEDIUM,3.6
167,48b1e9fb1746569b13f84158f98c47a557a92ec4,2016-09-27 00:22:19+02:00,".eslintrc,setup.py,setup.cfg,package.json,README.rst,MANIFEST.in,LICENSE,INSTALL,Gruntfile.js,CONTRIBUTING.rst,AUTHORS,.hgignore,.gitignore,.gitattributes,.eslintignore,.editorconfig",CVE-2016-7401,CWE-254,2016-10-03T18:59Z,MEDIUM,3.6
168,4844d86c7728c1a5a3bbce4ad336a8d32304072b,2016-10-25 20:31:42+02:00,"AUTHORS,MANIFEST.in,README.rst,.editorconfig,package.json,setup.cfg,setup.py,LICENSE,INSTALL,.eslintignore,.eslintrc,.gitattributes,.gitignore,.hgignore,Gruntfile.js,CONTRIBUTING.rst",CVE-2016-9013,CWE-798,2016-12-09T20:59Z,HIGH,5.9
169,45acd6d836895a4c36575f48b3fb36a3dae98d19,2016-10-25 21:18:29+02:00,".gitattributes,.eslintrc,.gitignore,.hgignore,setup.py,AUTHORS,CONTRIBUTING.rst,Gruntfile.js,INSTALL,LICENSE,MANIFEST.in,README.rst,package.json,.eslintignore,.editorconfig,setup.cfg",CVE-2016-9014,CWE-264,2016-12-09T20:59Z,MEDIUM,5.9
170,da7910d4834726eca596af0a830762fa5fb2dfd9,2016-11-01 14:30:57+01:00,".gitignore,MANIFEST.in,.editorconfig,.eslintrc,.gitattributes,Gruntfile.js,.hgignore,.eslintignore,CONTRIBUTING.rst,AUTHORS,LICENSE.python,LICENSE,README.rst,package.json,setup.cfg,setup.py,tox.ini,INSTALL",CVE-2016-9013,CWE-798,2016-12-09T20:59Z,HIGH,5.9
